C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
276,0,0,0,0,0,0,14577.267649512074,7734.170171026706
277,0,0,0,0,0,0,14502.806668683492,7754.959061404248
278,0,0,0,0,0,0,14427.674033153598,7774.0162824911495
279,0,0,0,0,0,0,14346.631188130543,7759.769007434795
280,0,0,0,0,0,0,14262.49293539877,7772.487352314129
281,0,0,0,0,0,0,14177.588319136958,7784.353762406432
282,0,0,0,0,0,0,14087.640057585379,7794.470277013338
283,0,0,0,0,0,0,14000.541812592055,7801.938797879887
284,0,0,0,0,0,0,13913.689212742129,7804.841133857757
285,0,0,0,0,0,0,13828.099568620288,7806.951559384026
286,0,0,0,0,0,0,13741.35713517571,7809.804320048562
287,0,0,0,0,0,0,13654.189180870988,7814.7844752792835
288,0,0,0,0,0,0,13565.331505980119,7819.096066727851
289,0,0,0,0,0,0,13474.298532089666,7821.1282281891945
290,0,0,0,0,0,0,13381.825989345016,7816.860923001794
291,0,0,0,0,0,0,13288.311566081653,7807.744674194132
292,0,0,0,0,0,0,13193.892433631601,7800.922643567758
293,0,0,0,0,0,0,13101.81419180024,7798.312802583056
294,0,0,0,0,0,0,13011.756250761156,7799.427676449077
295,0,0,0,0,0,0,12923.962170991785,7801.338323098319
296,0,0,0,0,0,0,12836.850491600713,7795.733736384517
297,0,0,0,0,0,0,12748.511054960207,7783.310184582406
298,0,0,0,0,0,0,12656.5118206487,7770.307125546045
299,0,0,0,0,0,0,12559.84812755903,7756.110888889057
300,0,0,0,0,0,0,12463.063730137788,7740.550728054764
301,0,0,0,0,0,0,12367.375157384946,7724.22923719965
302,0,0,0,0,0,0,12273.047788679629,7714.327506392721
303,0,0,0,0,0,0,12178.623635860102,7707.232366981203
304,0,0,0,0,0,0,12083.528847076059,7714.242202656069
305,0,0,0,0,0,0,11987.50255662264,7695.314859452981
306,0,0,0,0,0,0,11891.590129250208,7698.3055163307245
307,0,0,0,0,0,0,11795.037804215315,7701.987948386345
308,0,0,0,0,0,0,11698.480973602656,7686.092792992726
309,0,0,0,0,0,0,11601.899299394825,7671.018795204259
310,0,0,0,0,0,0,11505.511357772955,7653.260027101197
311,0,0,0,0,0,0,11409.261688793029,7635.14265519522
312,0,0,0,0,0,0,11312.763512675465,7613.712028529063
313,0,0,0,0,0,0,11215.367375822834,7590.518787377591
314,0,0,0,0,0,0,11116.63389114084,7567.946058111936
315,0,0,0,0,0,0,11017.626183907807,7548.9075390320095
316,0,0,0,0,0,0,10917.569696085588,7539.2382932169285
317,0,0,0,0,0,0,10816.151459683051,7527.0908128384835
318,0,0,0,0,0,0,10715.22754897225,7512.609101592996
319,0,0,0,0,0,0,10615.16522916047,7491.981818596412
320,0,0,0,0,0,0,10518.726022993242,7472.671680914779
321,0,0,0,0,0,0,10421.72050810442,7454.155553170042
322,0,0,0,0,0,0,10324.058418810402,7433.663969843294
323,0,0,0,0,0,0,10223.14264027675,7411.513207800723
324,0,0,0,0,0,0,10122.400847538114,7384.669716559758
325,0,0,0,0,0,0,10020.407215345927,7354.992931475687
326,0,0,0,0,0,0,9919.320304213283,7324.923185705612
327,0,0,0,0,0,0,9818.468295750983,7295.672447904015
328,0,0,0,0,0,0,9717.615865278673,7265.987212767075
329,0,0,0,0,0,0,9615.659920371434,7234.772527169669
330,0,0,0,0,0,0,9512.797510194221,7200.267898287591
331,0,0,0,0,0,0,9409.75736367336,7160.993980111362
332,0,0,0,0,0,0,9306.082799845295,7121.942194035433
333,0,0,0,0,0,0,9203.142377140777,7064.8708721226885
334,0,0,0,0,0,0,9100.234751700535,7027.912886156484
335,0,0,0,0,0,0,8997.118616462316,6991.478477284776
336,0,0,0,0,0,0,8892.735669814094,6954.639741887527
337,0,0,0,0,0,0,8788.656049857645,6914.642916817051
338,0,0,0,0,0,0,8684.689181627456,6873.168671442894
339,0,0,0,0,0,0,8580.68773927258,6832.330205667608
340,0,0,0,0,0,0,8476.234580717946,6752.325437460193
341,0,0,0,0,0,0,8371.754772882508,6705.027730432183
342,0,0,0,0,0,0,8264.056054759656,6657.448796718753
343,0,0,0,0,0,0,8152.093691543835,6603.691794418538
344,0,0,0,0,0,0,8039.88991525757,6552.43048306784
345,0,0,0,0,0,0,7928.216584371945,6508.346143522501
346,0,0,0,0,0,0,7816.748170126367,6465.39000202809
347,0,0,0,0,0,0,7705.590858545278,6423.96468231697
348,0,0,0,0,0,0,7594.9114036191495,6376.382019341477
349,0,0,0,0,0,0,7482.964282020181,6328.885858098336
350,0,0,0,0,0,0,7369.0636245653,6280.178744982069
351,0,0,0,0,0,0,7256.367617478533,6232.008949842245
352,0,0,0,0,0,0,7143.833872508923,6183.050807976192
353,0,0,0,0,0,0,7030.999892054528,6135.138396601221
354,0,0,0,0,0,0,6918.27032945405,6088.16254233082
355,0,0,0,0,0,0,6802.836196600406,6042.069011244899
356,0,0,0,0,0,0,6682.5330842409685,5990.922162286391
357,0,0,0,0,0,0,6561.3296875241995,5939.888895734941
358,0,0,0,0,0,0,6441.106388332406,5890.273444189333
359,0,0,0,0,0,0,6322.120993241154,5839.464554436944
360,0,0,0,0,0,0,6203.688681962598,5786.657308612471
361,0,0,0,0,0,0,6086.0107612511765,5735.046657403021
362,0,0,0,0,0,0,5969.07457695575,5684.810100251005
363,0,0,0,0,0,0,5852.634205556034,5635.687218228415
364,0,0,0,0,0,0,5738.124484157206,5587.898738131695
365,0,0,0,0,0,0,5624.696160993927,5541.399123004299
366,0,0,0,0,0,0,5512.216267206857,5495.364872012334
367,0,0,0,0,0,0,5402.258521811758,5420.792655474772
368,0,0,0,0,0,0,5293.059310376671,5542.945477747425
369,0,0,0,0,0,0,5183.798988443035,5661.326462948583
370,0,0,0,0,0,0,5075.302217080922,5776.329526130333
371,0,0,0,0,0,0,4967.654518630517,5823.527105487175
372,0,0,0,0,0,0,4860.52326716,5781.724007237598
373,0,0,0,0,0,0,4754.1601652786585,5740.8543724679175
374,0,0,0,0,0,0,4648.3996202784265,5701.680764654136
375,0,0,0,0,0,0,4544.096061868917,5661.388489135466
376,0,0,0,0,0,0,4441.3585276964495,5618.343455460019
377,0,0,0,0,0,0,4342.515531219362,5575.231120085623
378,0,0,0,0,0,0,4244.786004847038,5533.4611759504805
379,0,0,0,0,0,0,4148.118633677491,5491.588136798141
380,0,0,0,0,0,0,4051.7496640944732,5449.696381521519
381,0,0,0,0,0,0,3955.4921599190916,5409.017612749856
382,0,0,0,0,0,0,3859.902209156549,5370.3548667183395
383,0,0,0,0,0,0,3765.6930472199433,5332.430065552688
384,0,0,0,0,0,0,3672.926218057336,5294.444800575855
385,0,0,0,0,0,0,3583.419914370735,5256.570280088853
386,0,0,0,0,0,0,3494.8615838977053,5220.140836671819
387,0,0,0,0,0,0,3405.8291152467277,5183.108397469238
388,0,0,0,0,0,0,3314.8974678423738,5149.771441585626
389,0,0,0,0,0,0,3225.37645139537,5118.294497708967
390,0,0,0,0,0,0,3136.0499817643195,5087.983983981351
391,0,0,0,0,0,0,3047.213587297498,5056.296180429886
392,0,0,0,0,0,0,2960.8947985834156,5024.783264213696
393,0,0,0,0,0,0,2875.203548329235,4994.054244219856
394,0,0,0,0,0,0,2790.6134743587636,4965.6331462273765
395,0,0,0,0,0,0,2707.622251516513,4939.356138261657
396,0,0,0,0,0,0,2626.3230777995063,4915.53786291295
397,0,0,0,0,0,0,2546.798829054647,4891.23628076591
398,0,0,0,0,0,0,2468.797318563947,4868.817538627258
399,0,0,0,0,0,0,2391.5201499315945,4849.645535748938
400,0,0,0,0,0,0,2315.623566458964,4835.965638695797
